origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude,ticket
MTY,DFW,25.7785,-100.107,32.8968,-97.038,UW8205
MTY,DFW,25.7785,-100.107,32.8968,-97.038,IZ6547
MTY,DFW,25.7785,-100.107,32.8968,-97.038,YH8073
MTY,DFW,25.7785,-100.107,32.8968,-97.038,YX2650
MTY,DFW,25.7785,-100.107,32.8968,-97.038,MC8994
MTY,DFW,25.7785,-100.107,32.8968,-97.038,BS7953
MTY,DFW,25.7785,-100.107,32.8968,-97.038,OS1972
MTY,DFW,25.7785,-100.107,32.8968,-97.038,VY2649
MTY,DFW,25.7785,-100.107,32.8968,-97.038,BE4828
MTY,DFW,25.7785,-100.107,32.8968,-97.038,FX0686
MTY,DFW,25.7785,-100.107,32.8968,-97.038,VT9337
MTY,DFW,25.7785,-100.107,32.8968,-97.038,PA6006
MTY,DFW,25.7785,-100.107,32.8968,-97.038,KY7385
MTY,DFW,25.7785,-100.107,32.8968,-97.038,BQ1100
MTY,DFW,25.7785,-100.107,32.8968,-97.038,LU8500
MTY,DFW,25.7785,-100.107,32.8968,-97.038,IC8963
MTY,DFW,25.7785,-100.107,32.8968,-97.038,NI5534
MTY,DFW,25.7785,-100.107,32.8968,-97.038,VV8674
MTY,DFW,25.7785,-100.107,32.8968,-97.038,NN5590
MTY,DFW,25.7785,-100.107,32.8968,-97.038,GT0884
MTY,DFW,25.7785,-100.107,32.8968,-97.038,GY8070
QRO,DFW,20.6173,-100.186,32.8968,-97.038,TL9274
QRO,DFW,20.6173,-100.186,32.8968,-97.038,SQ8652
QRO,DFW,20.6173,-100.186,32.8968,-97.038,IO0782
QRO,DFW,20.6173,-100.186,32.8968,-97.038,QQ9607
QRO,DFW,20.6173,-100.186,32.8968,-97.038,TY4842
QRO,DFW,20.6173,-100.186,32.8968,-97.038,MA5473
QRO,DFW,20.6173,-100.186,32.8968,-97.038,QP7709
QRO,DFW,20.6173,-100.186,32.8968,-97.038,OQ6225
QRO,DFW,20.6173,-100.186,32.8968,-97.038,SI0842
QRO,DFW,20.6173,-100.186,32.8968,-97.038,GK5439
PVR,DFW,20.6801,-105.254,32.8968,-97.038,TO2295
QRO,DFW,20.6173,-100.186,32.8968,-97.038,FA1659
QRO,DFW,20.6173,-100.186,32.8968,-97.038,YW3521
QRO,DFW,20.6173,-100.186,32.8968,-97.038,BK0981
QRO,DFW,20.6173,-100.186,32.8968,-97.038,UZ7985
QRO,DFW,20.6173,-100.186,32.8968,-97.038,VB0875
QRO,DFW,20.6173,-100.186,32.8968,-97.038,OR2862
QRO,DFW,20.6173,-100.186,32.8968,-97.038,II7509
QRO,DFW,20.6173,-100.186,32.8968,-97.038,SV4399
QRO,DFW,20.6173,-100.186,32.8968,-97.038,JY3250
QRO,DFW,20.6173,-100.186,32.8968,-97.038,MB2665
AGU,DFW,21.7056,-102.318,32.8968,-97.038,UC6438
AGU,DFW,21.7056,-102.318,32.8968,-97.038,LI5011
AGU,DFW,21.7056,-102.318,32.8968,-97.038,IL7228
AGU,DFW,21.7056,-102.318,32.8968,-97.038,ZN2099
AGU,DFW,21.7056,-102.318,32.8968,-97.038,RR3476
AGU,DFW,21.7056,-102.318,32.8968,-97.038,YF3467
AGU,DFW,21.7056,-102.318,32.8968,-97.038,NI4813
AGU,DFW,21.7056,-102.318,32.8968,-97.038,EF6250
AGU,DFW,21.7056,-102.318,32.8968,-97.038,WP0600
AGU,DFW,21.7056,-102.318,32.8968,-97.038,XK6276
AGU,DFW,21.7056,-102.318,32.8968,-97.038,AW9122
AGU,DFW,21.7056,-102.318,32.8968,-97.038,BT8197
AGU,DFW,21.7056,-102.318,32.8968,-97.038,OC7338
MTY,DFW,25.7785,-100.107,32.8968,-97.038,MO4938
MTY,DFW,25.7785,-100.107,32.8968,-97.038,DL2467
MTY,DFW,25.7785,-100.107,32.8968,-97.038,FT8973
BJX,DFW,20.9935,-101.481,32.8968,-97.038,KU0512
BJX,DFW,20.9935,-101.481,32.8968,-97.038,IF1602
BJX,DFW,20.9935,-101.481,32.8968,-97.038,ZE2336
MTY,DFW,25.7785,-100.107,32.8968,-97.038,FW1936
MTY,DFW,25.7785,-100.107,32.8968,-97.038,WX5216
MTY,DFW,25.7785,-100.107,32.8968,-97.038,CB6738
MTY,DFW,25.7785,-100.107,32.8968,-97.038,PR3206
GDL,DFW,20.5218,-103.311,32.8968,-97.038,FG6993
GDL,DFW,20.5218,-103.311,32.8968,-97.038,AV4109
GDL,DFW,20.5218,-103.311,32.8968,-97.038,EQ0660
GDL,DFW,20.5218,-103.311,32.8968,-97.038,EZ5524
GDL,DFW,20.5218,-103.311,32.8968,-97.038,BB4323
GDL,DFW,20.5218,-103.311,32.8968,-97.038,FK2311
GDL,DFW,20.5218,-103.311,32.8968,-97.038,DY7648
GDL,DFW,20.5218,-103.311,32.8968,-97.038,XY7940
GDL,DFW,20.5218,-103.311,32.8968,-97.038,QQ6908
GDL,DFW,20.5218,-103.311,32.8968,-97.038,ZB0517
GDL,DFW,20.5218,-103.311,32.8968,-97.038,VP2511
GDL,DFW,20.5218,-103.311,32.8968,-97.038,GA1425
GDL,DFW,20.5218,-103.311,32.8968,-97.038,QY4113
GDL,DFW,20.5218,-103.311,32.8968,-97.038,GX2685
GDL,DFW,20.5218,-103.311,32.8968,-97.038,AU4177
GDL,DFW,20.5218,-103.311,32.8968,-97.038,FV9358
GDL,DFW,20.5218,-103.311,32.8968,-97.038,ZR8477
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,YF7269
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,ZW2258
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,WJ3902
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,PY4948
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,JN0433
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,KX1084
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,EI3948
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,MU5536
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,UV8967
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,EO1041
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,MN7927
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,CT2336
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,QH9152
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,EJ3489
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,HU5347
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,ZT3195
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,TE8821
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,DN5666
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,PX5463
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,DD9637
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,ZB4525
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,GP9918
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,FZ9942
MEX,DFW,19.4363,-99.0721,32.8968,-97.038,ZO3995
PBC,DFW,19.1581,-98.3714,32.8968,-97.038,ZJ0655
MTY,MIA,25.7785,-100.107,25.7932,-80.2906,YH9343
MTY,MIA,25.7785,-100.107,25.7932,-80.2906,CR0903
MTY,MIA,25.7785,-100.107,25.7932,-80.2906,EK7172
MEX,PHX,19.4363,-99.0721,33.4343,-112.012,IB5033
MID,MIA,20.937,-89.6577,25.7932,-80.2906,KK3033
MID,MIA,20.937,-89.6577,25.7932,-80.2906,IG3239
MTY,MIA,25.7785,-100.107,25.7932,-80.2906,ZC0909
MTY,MIA,25.7785,-100.107,25.7932,-80.2906,FW5503
MTY,MIA,25.7785,-100.107,25.7932,-80.2906,OB6005
MTY,MIA,25.7785,-100.107,25.7932,-80.2906,OY1432
MTY,MIA,25.7785,-100.107,25.7932,-80.2906,SM5241
MTY,MIA,25.7785,-100.107,25.7932,-80.2906,CZ9209
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411,FF4035
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411,WG8979
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411,CT1116
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411,NH4619
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411,MN1640
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411,YA0792
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411,FF4796
MEX,PHL,19.4363,-99.0721,39.8719,-75.2411,CT9622
MEX,PHX,19.4363,-99.0721,33.4343,-112.012,ME2932
MEX,PHX,19.4363,-99.0721,33.4343,-112.012,CJ5943
MEX,PHX,19.4363,-99.0721,33.4343,-112.012,EE6636
MEX,PHX,19.4363,-99.0721,33.4343,-112.012,LH1539
MEX,PHX,19.4363,-99.0721,33.4343,-112.012,ZP9463
MEX,PHX,19.4363,-99.0721,33.4343,-112.012,KR2339
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,CX1181
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,XW3286
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,HL5051
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,JP3600
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,JU4728
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,XA7073
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,QU5671
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,SA4941
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,BS3590
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,VR5397
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,TP4370
MEX,MIA,19.4363,-99.0721,25.7932,-80.2906,RQ4590
SLP,DFW,22.2543,-100.931,32.8968,-97.038,CF7875
SLP,DFW,22.2543,-100.931,32.8968,-97.038,VT3954
SLP,DFW,22.2543,-100.931,32.8968,-97.038,NI6547
SLP,DFW,22.2543,-100.931,32.8968,-97.038,BW1748
SLP,DFW,22.2543,-100.931,32.8968,-97.038,MK3784
SLP,DFW,22.2543,-100.931,32.8968,-97.038,PE4314
SLP,DFW,22.2543,-100.931,32.8968,-97.038,RU8681
SLP,DFW,22.2543,-100.931,32.8968,-97.038,RL4415
SLP,DFW,22.2543,-100.931,32.8968,-97.038,KG0148
SLP,DFW,22.2543,-100.931,32.8968,-97.038,LJ5447
SLP,DFW,22.2543,-100.931,32.8968,-97.038,MR8026
SLP,DFW,22.2543,-100.931,32.8968,-97.038,HH6377
SLP,DFW,22.2543,-100.931,32.8968,-97.038,II5053
SLP,DFW,22.2543,-100.931,32.8968,-97.038,YH5895
SLP,DFW,22.2543,-100.931,32.8968,-97.038,FB0522
SLP,DFW,22.2543,-100.931,32.8968,-97.038,MC5762
GDL,DFW,20.5218,-103.311,32.8968,-97.038,XA7256
GDL,PHX,20.5218,-103.311,33.4343,-112.012,PF6366
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,YJ8074
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,VM1160
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,QJ9108
MEX,LAX,19.4363,-99.0721,33.9425,-118.408,VE8447
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,QG8165
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,UF0803
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,OK5895
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,YF4225
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,DK0014
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,ST0928
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,VA6826
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,SS8300
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,SL0366
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,QX2168
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,KY6565
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,TB5743
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,YS8039
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,LP4209
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,ML9166
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,VX2023
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,GM7193
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,IM0480
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,ZJ8648
MEX,CLT,19.4363,-99.0721,35.214,-80.9431,JN8824
CUN,CLT,21.0365,-86.8771,35.214,-80.9431,KE5356
CUN,CLT,21.0365,-86.8771,35.214,-80.9431,MS6477
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,SC4006
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,PZ9667
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,SX8861
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,EY3781
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,ML0613
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,HD9178
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,ZQ6148
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,UU9387
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,NI4153
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,AU6001
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,VS2309
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,ZD1216
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,BM7004
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,FY4313
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,AO3763
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,QX6958
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,UT1957
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,QZ3712
MEX,YYZ,19.4363,-99.0721,43.6772,-79.6306,ZW9373
GDL,IAH,20.5218,-103.311,29.9844,-95.3414,LB3750
MEX,YVR,19.4363,-99.0721,49.1939,-123.184,PG8065
MEX,YVR,19.4363,-99.0721,49.1939,-123.184,XT4181
MEX,YVR,19.4363,-99.0721,49.1939,-123.184,AB1865
MEX,YVR,19.4363,-99.0721,49.1939,-123.184,QA9153
MEX,YVR,19.4363,-99.0721,49.1939,-123.184,WP8879
MEX,CDG,19.4363,-99.0721,49.0128,2.55,TP3116
MEX,CDG,19.4363,-99.0721,49.0128,2.55,NY5750
MEX,CDG,19.4363,-99.0721,49.0128,2.55,ZV0800
MEX,CDG,19.4363,-99.0721,49.0128,2.55,EL0060
MEX,CDG,19.4363,-99.0721,49.0128,2.55,EA3658
MEX,CDG,19.4363,-99.0721,49.0128,2.55,BK7352
MEX,CDG,19.4363,-99.0721,49.0128,2.55,CF2271
MEX,CDG,19.4363,-99.0721,49.0128,2.55,FF3199
MEX,CDG,19.4363,-99.0721,49.0128,2.55,YM4438
MEX,CDG,19.4363,-99.0721,49.0128,2.55,TB3667
MEX,CDG,19.4363,-99.0721,49.0128,2.55,MH8982
MEX,CDG,19.4363,-99.0721,49.0128,2.55,VE3112
MEX,CDG,19.4363,-99.0721,49.0128,2.55,RR3369
MEX,CDG,19.4363,-99.0721,49.0128,2.55,QE4188
MEX,CDG,19.4363,-99.0721,49.0128,2.55,WR7198
MEX,CDG,19.4363,-99.0721,49.0128,2.55,DP1374
MEX,CDG,19.4363,-99.0721,49.0128,2.55,UR6319
MEX,CDG,19.4363,-99.0721,49.0128,2.55,CI2253
MEX,CDG,19.4363,-99.0721,49.0128,2.55,QQ0463
MEX,CDG,19.4363,-99.0721,49.0128,2.55,PS7677
MEX,CDG,19.4363,-99.0721,49.0128,2.55,BG6983
MEX,CDG,19.4363,-99.0721,49.0128,2.55,TY8758
MEX,CDG,19.4363,-99.0721,49.0128,2.55,DS2082
MEX,CDG,19.4363,-99.0721,49.0128,2.55,MW1923
MEX,CDG,19.4363,-99.0721,49.0128,2.55,JJ2933
MEX,CDG,19.4363,-99.0721,49.0128,2.55,HI8260
MEX,CDG,19.4363,-99.0721,49.0128,2.55,JF7448
MEX,CDG,19.4363,-99.0721,49.0128,2.55,CH3302
MEX,CDG,19.4363,-99.0721,49.0128,2.55,CA5938
MEX,CDG,19.4363,-99.0721,49.0128,2.55,UA7045
MEX,CDG,19.4363,-99.0721,49.0128,2.55,WO9468
MEX,CDG,19.4363,-99.0721,49.0128,2.55,KZ2960
MEX,CDG,19.4363,-99.0721,49.0128,2.55,EI0897
MEX,CDG,19.4363,-99.0721,49.0128,2.55,LM3240
MEX,CDG,19.4363,-99.0721,49.0128,2.55,FV8788
MEX,CDG,19.4363,-99.0721,49.0128,2.55,RN9171
MEX,CDG,19.4363,-99.0721,49.0128,2.55,NL3780
MEX,CDG,19.4363,-99.0721,49.0128,2.55,SS8569
MEX,CDG,19.4363,-99.0721,49.0128,2.55,NC6103
MEX,CDG,19.4363,-99.0721,49.0128,2.55,WJ2067
MEX,CDG,19.4363,-99.0721,49.0128,2.55,XX9790
MEX,CDG,19.4363,-99.0721,49.0128,2.55,MH0558
MEX,CDG,19.4363,-99.0721,49.0128,2.55,VD7332
MEX,CDG,19.4363,-99.0721,49.0128,2.55,DF4426
MEX,CDG,19.4363,-99.0721,49.0128,2.55,JB2145
MEX,CDG,19.4363,-99.0721,49.0128,2.55,TK3383
MEX,CDG,19.4363,-99.0721,49.0128,2.55,PZ4466
MEX,CDG,19.4363,-99.0721,49.0128,2.55,IX4974
MEX,CDG,19.4363,-99.0721,49.0128,2.55,RW0014
MEX,CDG,19.4363,-99.0721,49.0128,2.55,VC7901
MEX,CDG,19.4363,-99.0721,49.0128,2.55,PE8216
MEX,CDG,19.4363,-99.0721,49.0128,2.55,MF4648
MEX,CDG,19.4363,-99.0721,49.0128,2.55,EA9595
MEX,CDG,19.4363,-99.0721,49.0128,2.55,AP0330
MEX,CDG,19.4363,-99.0721,49.0128,2.55,ST0802
MEX,CDG,19.4363,-99.0721,49.0128,2.55,OX6477
MEX,CDG,19.4363,-99.0721,49.0128,2.55,XI3565
MEX,CDG,19.4363,-99.0721,49.0128,2.55,HW1934
MEX,CDG,19.4363,-99.0721,49.0128,2.55,EC6030
MEX,CDG,19.4363,-99.0721,49.0128,2.55,QU9451
MEX,CDG,19.4363,-99.0721,49.0128,2.55,SL6760
MEX,CDG,19.4363,-99.0721,49.0128,2.55,WB8028
MEX,CDG,19.4363,-99.0721,49.0128,2.55,ZA8375
MEX,CDG,19.4363,-99.0721,49.0128,2.55,QI1993
MEX,CDG,19.4363,-99.0721,49.0128,2.55,JR2561
MEX,CDG,19.4363,-99.0721,49.0128,2.55,SO6144
MEX,CDG,19.4363,-99.0721,49.0128,2.55,WB6375
MEX,CDG,19.4363,-99.0721,49.0128,2.55,CZ9030
MEX,CDG,19.4363,-99.0721,49.0128,2.55,HP7595
MEX,CDG,19.4363,-99.0721,49.0128,2.55,CY4880
MEX,CDG,19.4363,-99.0721,49.0128,2.55,GP6405
MEX,CDG,19.4363,-99.0721,49.0128,2.55,DM3946
MEX,CDG,19.4363,-99.0721,49.0128,2.55,YT7208
MEX,CDG,19.4363,-99.0721,49.0128,2.55,LE0097
MEX,CDG,19.4363,-99.0721,49.0128,2.55,AR0697
MEX,CDG,19.4363,-99.0721,49.0128,2.55,PJ7457
MEX,CDG,19.4363,-99.0721,49.0128,2.55,SK3101
MEX,CDG,19.4363,-99.0721,49.0128,2.55,BK5456
MEX,CDG,19.4363,-99.0721,49.0128,2.55,AB9684
MEX,CDG,19.4363,-99.0721,49.0128,2.55,AU3786
MEX,CDG,19.4363,-99.0721,49.0128,2.55,GJ7799
MEX,CDG,19.4363,-99.0721,49.0128,2.55,XE7693
MEX,CDG,19.4363,-99.0721,49.0128,2.55,OB5917
MEX,CDG,19.4363,-99.0721,49.0128,2.55,NR6616
MEX,CDG,19.4363,-99.0721,49.0128,2.55,SK9259
MEX,CDG,19.4363,-99.0721,49.0128,2.55,RQ8372
MEX,CDG,19.4363,-99.0721,49.0128,2.55,PP1653
MEX,CDG,19.4363,-99.0721,49.0128,2.55,XP2230
MEX,CDG,19.4363,-99.0721,49.0128,2.55,LS5776
MEX,CDG,19.4363,-99.0721,49.0128,2.55,NQ3718
MEX,CDG,19.4363,-99.0721,49.0128,2.55,HB3309
MEX,CDG,19.4363,-99.0721,49.0128,2.55,ML1005
MEX,CDG,19.4363,-99.0721,49.0128,2.55,YC8839
MEX,CDG,19.4363,-99.0721,49.0128,2.55,ZH2402
MEX,CDG,19.4363,-99.0721,49.0128,2.55,YS7142
MEX,CDG,19.4363,-99.0721,49.0128,2.55,OI4207
MEX,CDG,19.4363,-99.0721,49.0128,2.55,PT9270
MEX,CDG,19.4363,-99.0721,49.0128,2.55,MK1776
MEX,CDG,19.4363,-99.0721,49.0128,2.55,OS5415
MEX,CDG,19.4363,-99.0721,49.0128,2.55,DL2511
MEX,CDG,19.4363,-99.0721,49.0128,2.55,KX4305
MEX,CDG,19.4363,-99.0721,49.0128,2.55,IX4717
MEX,CDG,19.4363,-99.0721,49.0128,2.55,OW2050
MEX,CDG,19.4363,-99.0721,49.0128,2.55,GG8814
MEX,CDG,19.4363,-99.0721,49.0128,2.55,FP4177
MEX,CDG,19.4363,-99.0721,49.0128,2.55,RG2454
MEX,CDG,19.4363,-99.0721,49.0128,2.55,YZ1611
MEX,CDG,19.4363,-99.0721,49.0128,2.55,XG6212
MEX,CDG,19.4363,-99.0721,49.0128,2.55,NA0062
MEX,CDG,19.4363,-99.0721,49.0128,2.55,UQ7410
MEX,CDG,19.4363,-99.0721,49.0128,2.55,RA6375
MEX,CDG,19.4363,-99.0721,49.0128,2.55,JL8432
MEX,CDG,19.4363,-99.0721,49.0128,2.55,LA0913
MEX,CDG,19.4363,-99.0721,49.0128,2.55,LI7103
MEX,CDG,19.4363,-99.0721,49.0128,2.55,TX6030
MEX,CDG,19.4363,-99.0721,49.0128,2.55,VU0025
MEX,CDG,19.4363,-99.0721,49.0128,2.55,HU9771
MEX,CDG,19.4363,-99.0721,49.0128,2.55,WA3765
MEX,CDG,19.4363,-99.0721,49.0128,2.55,MU1964
MEX,CDG,19.4363,-99.0721,49.0128,2.55,US1440
MEX,CDG,19.4363,-99.0721,49.0128,2.55,JJ9579
MEX,CDG,19.4363,-99.0721,49.0128,2.55,JO4341
MEX,CDG,19.4363,-99.0721,49.0128,2.55,DE0034
MEX,CDG,19.4363,-99.0721,49.0128,2.55,NF2974
MEX,CDG,19.4363,-99.0721,49.0128,2.55,WR6902
MEX,CDG,19.4363,-99.0721,49.0128,2.55,SB6225
MEX,CDG,19.4363,-99.0721,49.0128,2.55,SO0587
MEX,CDG,19.4363,-99.0721,49.0128,2.55,OR6840
MEX,CDG,19.4363,-99.0721,49.0128,2.55,MZ8868
MEX,CDG,19.4363,-99.0721,49.0128,2.55,DI2822
MEX,CDG,19.4363,-99.0721,49.0128,2.55,JX8691
MEX,CDG,19.4363,-99.0721,49.0128,2.55,EH7464
MEX,CDG,19.4363,-99.0721,49.0128,2.55,XG6985
MEX,CDG,19.4363,-99.0721,49.0128,2.55,SM6350
MEX,CDG,19.4363,-99.0721,49.0128,2.55,CY8903
MEX,CDG,19.4363,-99.0721,49.0128,2.55,TJ5820
MEX,CDG,19.4363,-99.0721,49.0128,2.55,KB9184
MEX,CDG,19.4363,-99.0721,49.0128,2.55,QA5140
MEX,CDG,19.4363,-99.0721,49.0128,2.55,DM4305
MEX,CDG,19.4363,-99.0721,49.0128,2.55,EI7951
MEX,CDG,19.4363,-99.0721,49.0128,2.55,AG7161
MEX,CDG,19.4363,-99.0721,49.0128,2.55,SI1555
MEX,CDG,19.4363,-99.0721,49.0128,2.55,CG3321
MEX,CDG,19.4363,-99.0721,49.0128,2.55,TM5247
MEX,CDG,19.4363,-99.0721,49.0128,2.55,CT4513
MEX,CDG,19.4363,-99.0721,49.0128,2.55,PF1887
MEX,CDG,19.4363,-99.0721,49.0128,2.55,HA0721
MEX,CDG,19.4363,-99.0721,49.0128,2.55,NL3984
MEX,CDG,19.4363,-99.0721,49.0128,2.55,SC3935
MEX,GDL,19.4363,-99.0721,20.5218,-103.311,NT6542
MEX,GDL,19.4363,-99.0721,20.5218,-103.311,ZN3246
CJS,MEX,31.6361,-106.429,19.4363,-99.0721,TK0196
CJS,MEX,31.6361,-106.429,19.4363,-99.0721,RV2549
MEX,PVR,19.4363,-99.0721,20.6801,-105.254,RY2323
MEX,PVR,19.4363,-99.0721,20.6801,-105.254,YD3939
MEX,GDL,19.4363,-99.0721,20.5218,-103.311,FP8634
MEX,GDL,19.4363,-99.0721,20.5218,-103.311,TA0570
MEX,GDL,19.4363,-99.0721,20.5218,-103.311,CN9404
MEX,GDL,19.4363,-99.0721,20.5218,-103.311,UZ4455
PVR,MEX,20.6801,-105.254,19.4363,-99.0721,KX4101
PVR,MEX,20.6801,-105.254,19.4363,-99.0721,OW5273
MEX,ZCL,19.4363,-99.0721,22.8971,-102.687,OX7187
MEX,CDG,19.4363,-99.0721,49.0128,2.55,KL8191
MEX,CDG,19.4363,-99.0721,49.0128,2.55,XB7237
MEX,CDG,19.4363,-99.0721,49.0128,2.55,QH6107
MEX,CDG,19.4363,-99.0721,49.0128,2.55,JL7607
MEX,CDG,19.4363,-99.0721,49.0128,2.55,CU9864
MEX,CDG,19.4363,-99.0721,49.0128,2.55,DA0676
MEX,CDG,19.4363,-99.0721,49.0128,2.55,TR4475
MEX,CDG,19.4363,-99.0721,49.0128,2.55,QL3284
MEX,CDG,19.4363,-99.0721,49.0128,2.55,HC0031
MEX,CDG,19.4363,-99.0721,49.0128,2.55,BQ5968
MEX,CDG,19.4363,-99.0721,49.0128,2.55,QH9373
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,NI9646
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,XS2553
GDL,MEX,20.5218,-103.311,19.4363,-99.0721,LW6058
MEX,CJS,19.4363,-99.0721,31.6361,-106.429,PT2423
MEX,CJS,19.4363,-99.0721,31.6361,-106.429,VN3901
MEX,AMS,19.4363,-99.0721,52.3086,4.76389,LO2835
MEX,AMS,19.4363,-99.0721,52.3086,4.76389,KB3952
MEX,AMS,19.4363,-99.0721,52.3086,4.76389,RI3802
MEX,AMS,19.4363,-99.0721,52.3086,4.76389,QB6092
MEX,AMS,19.4363,-99.0721,52.3086,4.76389,EB7363
MEX,AMS,19.4363,-99.0721,52.3086,4.76389,QE4654
MEX,AMS,19.4363,-99.0721,52.3086,4.76389,JE9363
MEX,ATL,19.4363,-99.0721,33.6367,-84.4281,UY7123
MEX,ATL,19.4363,-99.0721,33.6367,-84.4281,KV1705
MEX,CEN,19.4363,-99.0721,27.3926,-109.833,VF1994
MEX,CEN,19.4363,-99.0721,27.3926,-109.833,MP2593
MEX,CEN,19.4363,-99.0721,27.3926,-109.833,TC6805
MEX,CEN,19.4363,-99.0721,27.3926,-109.833,GS0232
ZCL,MEX,22.8971,-102.687,19.4363,-99.0721,NC4885
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,HA0355
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,FW3572
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,VY3703
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,UO0461
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,PH0292
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,CR1649
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,NQ6921
MEX,MAD,19.4363,-99.0721,40.4719,-3.56264,VI4928
